ID,country,family_importance,friends_importance,leisure_importance,work_importance,freedom,life_satisfaction,financial_satisfaction,political_scale,birthyear,age,religiousity,sex,marital_status,employment
764070052,THA,1,1,2,1,6,6,6,5,1966,51,Not a religious person,Male,Married,Full time
764070053,THA,1,1,2,1,6,6,6,6,1990,27,Not a religious person,Male,Married,Full time
764070054,THA,1,2,3,2,5,5,5,,1958,59,Not a religious person,Female,Living together as married,Self employed
764070055,THA,1,2,2,2,8,8,8,5,1975,42,Not a religious person,Male,Living together as married,Full time
764070056,THA,1,1,2,1,8,8,8,5,1986,31,Not a religious person,Female,Married,Self employed
764070057,THA,1,2,3,2,5,5,5,5,1960,57,Not a religious person,Female,Married,Self employed
764070058,THA,1,1,2,1,7,7,8,5,1980,37,Not a religious person,Female,Married,Full time
764070059,THA,1,1,2,1,8,8,8,5,1979,38,Not a religious person,Female,Married,Full time
764070060,THA,1,1,2,1,6,8,7,6,1973,44,Not a religious person,Male,Married,Full time
764070061,THA,1,1,2,1,6,4,4,5,1973,44,Not a religious person,Male,Married,Full time
764070062,THA,1,1,2,1,8,7,7,6,1980,37,Not a religious person,Female,Married,Full time
764070063,THA,1,2,2,1,5,5,5,5,1972,45,Not a religious person,Female,Living together as married,Full time
764070064,THA,1,3,3,2,3,5,5,5,1990,27,Not a religious person,Female,Married,Unemployed
764070065,THA,1,2,4,4,5,8,8,5,1952,65,Not a religious person,Male,Married,Retired/pensioned
764070066,THA,1,2,2,2,10,10,10,5,1978,39,Not a religious person,Female,Married,Full time
764070067,THA,1,1,2,1,8,8,8,5,1968,49,Not a religious person,Male,Married,Full time
764070068,THA,1,1,2,1,5,7,8,5,1970,47,Not a religious person,Male,Married,Self employed
764070069,THA,1,1,3,1,8,5,5,5,1970,47,Not a religious person,Male,Married,Full time
764070070,THA,1,2,3,4,3,8,8,,1954,63,Not a religious person,Female,Married,Retired/pensioned
764070071,THA,1,3,3,3,3,5,5,5,1952,65,Not a religious person,Male,Divorced,Retired/pensioned
764070072,THA,1,1,2,1,6,6,6,5,1969,48,Not a religious person,Male,Living together as married,Full time
764070073,THA,1,1,2,1,6,6,6,5,1983,34,Not a religious person,Female,Married,Full time
764070074,THA,1,2,2,4,5,7,7,5,1965,52,Not a religious person,Female,Living together as married,Homemaker
764070075,THA,1,1,2,1,4,5,6,5,1990,27,Not a religious person,Female,Single,Full time
764070076,THA,1,1,4,1,8,8,8,5,1989,28,Not a religious person,Female,Living together as married,Full time
764070077,THA,1,2,2,2,2,2,2,5,1968,49,Not a religious person,Female,Widowed,Homemaker
764070078,THA,1,2,3,1,1,2,2,,1954,63,Not a religious person,Female,Married,Retired/pensioned
764070079,THA,1,1,3,2,2,2,2,6,1959,58,Not a religious person,Male,Married,Unemployed
764070080,THA,1,1,2,1,3,4,4,,1992,25,Not a religious person,Male,Married,Part time
764070081,THA,1,1,2,1,7,7,7,6,1992,25,Not a religious person,Female,Married,Full time
764070082,THA,1,1,2,1,5,5,5,6,1993,24,Not a religious person,Female,Married,Full time
764070083,THA,1,2,2,4,8,8,8,5,1957,60,A religious person,Male,Single,Retired/pensioned
764070084,THA,1,2,3,1,1,6,6,6,1952,65,Not a religious person,Female,Married,Homemaker
764070085,THA,1,2,3,3,3,5,5,5,1957,60,Not a religious person,Female,Living together as married,Part time
764070086,THA,1,2,4,4,1,6,6,6,1942,75,Not a religious person,Female,Widowed,Homemaker
764070087,THA,1,2,3,4,1,5,5,,1941,76,Not a religious person,Female,Living together as married,Retired/pensioned
764070088,THA,1,1,1,3,4,5,3,,1959,58,Not a religious person,Female,Married,Homemaker
764070089,THA,1,2,3,2,9,10,6,6,1987,30,Not a religious person,Male,Married,Full time
764070090,THA,1,1,1,4,3,3,3,6,1955,62,Not a religious person,Female,Divorced,Unemployed
764070091,THA,1,2,2,1,3,3,3,5,1990,27,Not a religious person,Female,Married,Unemployed
764070092,THA,1,2,3,1,5,5,4,5,1976,41,Not a religious person,Female,Single,Full time
764070093,THA,1,3,1,1,3,3,3,5,1987,30,Not a religious person,Female,Married,Full time
764070094,THA,1,2,3,1,1,1,1,5,1977,40,Not a religious person,Female,Widowed,Full time
764070095,THA,1,1,2,1,6,6,5,5,1977,40,Not a religious person,Female,Married,Homemaker
764070096,THA,1,2,3,2,6,5,5,6,1997,20,Not a religious person,Male,Living together as married,Full time
764070097,THA,1,2,4,1,1,1,3,5,1983,34,Not a religious person,Male,Married,Unemployed
764070098,THA,1,2,4,3,3,5,5,5,1957,60,Not a religious person,Male,Married,Retired/pensioned
764070099,THA,1,2,4,1,3,3,3,5,1976,41,Not a religious person,Female,Separated,Self employed
764070100,THA,1,1,3,1,3,3,3,5,1964,53,Not a religious person,Male,Divorced,Full time
764070101,THA,1,2,2,2,3,4,3,5,1975,42,Not a religious person,Male,Single,Full time
764070102,THA,1,3,4,4,8,8,8,6,1950,67,Not a religious person,Female,Married,Retired/pensioned
764070103,THA,1,1,3,2,6,8,6,6,1965,52,Not a religious person,Female,Married,Homemaker
764070104,THA,1,2,4,3,3,8,8,6,1960,57,Not a religious person,Male,Married,Self employed
764070105,THA,1,3,4,4,1,3,3,5,1951,66,Not a religious person,Female,Single,Retired/pensioned
764070106,THA,1,2,3,2,6,8,8,6,1944,73,Not a religious person,Female,Married,Retired/pensioned
764070107,THA,1,1,2,1,3,3,3,5,1985,32,Not a religious person,Male,Living together as married,Self employed
764070108,THA,1,3,3,3,6,6,6,6,1961,56,Not a religious person,Female,Widowed,Retired/pensioned
764070109,THA,1,1,2,1,8,8,3,5,1961,56,Not a religious person,Male,Living together as married,Self employed
764070110,THA,1,2,3,2,4,8,8,5,1961,56,Not a religious person,Female,Married,Homemaker
764070111,THA,1,3,4,4,1,1,5,5,1937,80,Not a religious person,Female,Widowed,Retired/pensioned
764070112,THA,1,1,4,1,8,8,8,5,1973,44,Not a religious person,Female,Widowed,Self employed
764070113,THA,1,2,3,3,5,7,6,5,1948,69,Not a religious person,Male,Married,Retired/pensioned
764070114,THA,1,2,3,1,8,8,8,6,1980,37,Not a religious person,Female,Single,Full time
764070115,THA,1,2,3,4,8,8,8,5,1954,63,Not a religious person,Female,Married,Retired/pensioned
764070116,THA,1,1,2,1,8,8,5,6,1966,51,Not a religious person,Male,Married,Full time
764070117,THA,1,2,3,1,3,1,1,6,1978,39,Not a religious person,Male,Separated,Self employed
764070118,THA,1,1,2,1,5,5,5,5,1987,30,Not a religious person,Male,Single,Self employed
764070119,THA,1,2,3,2,1,3,1,5,1963,54,Not a religious person,Female,Widowed,Self employed
764070120,THA,1,1,4,3,1,1,1,5,1963,54,Not a religious person,Male,Separated,Unemployed
764070121,THA,1,1,2,3,10,8,5,6,1997,20,Not a religious person,Male,Single,Unemployed
764070122,THA,1,1,4,1,10,8,4,5,1994,23,Not a religious person,Male,Single,Unemployed
764070123,THA,1,2,2,1,1,1,1,5,1987,30,Not a religious person,Female,Widowed,Self employed
764070124,THA,1,1,4,2,6,6,6,5,1983,34,Not a religious person,Male,Single,Self employed
764070125,THA,1,2,4,2,1,6,6,5,1960,57,Not a religious person,Female,Divorced,Full time
764070126,THA,1,1,4,1,3,1,3,5,1985,32,Not a religious person,Male,Single,Unemployed
764070127,THA,1,2,3,1,6,6,6,6,1967,50,Not a religious person,Male,Married,Full time
764070128,THA,1,2,4,1,1,1,1,5,1984,33,Not a religious person,Female,Living together as married,Self employed
764070129,THA,1,1,4,2,3,6,6,5,1957,60,Not a religious person,Male,Married,Retired/pensioned
764070130,THA,1,1,3,2,3,5,5,5,1975,42,Not a religious person,Male,Separated,Full time
764070131,THA,1,2,2,1,7,10,6,6,1958,59,A religious person,Female,Married,Self employed
764070132,THA,1,2,1,2,8,9,5,5,1990,27,Not a religious person,Female,Living together as married,Full time
764070133,THA,1,2,2,1,6,8,3,1,1964,53,Not a religious person,Female,Married,Part time
764070134,THA,1,2,2,1,8,7,8,8,1967,50,Not a religious person,Male,Married,Self employed
764070135,THA,1,2,4,1,5,5,3,8,1991,26,Not a religious person,Male,Married,Self employed
764070136,THA,1,2,1,1,8,9,6,7,1986,31,Not a religious person,Male,Married,Full time
764070137,THA,1,2,2,1,8,6,6,10,1960,57,A religious person,Male,Living together as married,Self employed
764070138,THA,2,3,3,1,6,5,7,5,1956,61,Not a religious person,Male,Married,Self employed
764070139,THA,1,2,1,2,8,6,6,6,1957,60,Not a religious person,Female,Married,Self employed
764070140,THA,1,2,1,1,7,6,3,10,1978,39,A religious person,Male,Married,Self employed
764070141,THA,1,2,1,1,7,6,6,6,1980,37,Not a religious person,Female,Single,Part time
764070142,THA,1,2,1,1,7,6,6,6,1981,36,Not a religious person,Female,Married,Self employed
764070143,THA,1,2,3,1,7,7,7,6,1958,59,Not a religious person,Male,Married,Unemployed
764070144,THA,1,2,1,1,7,6,6,6,1948,69,Not a religious person,Male,Widowed,Retired/pensioned
764070145,THA,1,2,2,1,8,8,7,5,1961,56,Not a religious person,Male,Married,Self employed
764070146,THA,1,2,2,1,8,8,7,6,1970,47,Not a religious person,Male,Married,Self employed
764070147,THA,1,3,3,1,5,5,5,6,1962,55,Not a religious person,Female,Married,Self employed
764070148,THA,1,2,3,1,7,7,7,6,1961,56,Not a religious person,Female,Married,Self employed
764070149,THA,1,2,2,1,8,8,7,6,1958,59,Not a religious person,Female,Married,Self employed
764070150,THA,1,2,2,1,9,8,9,6,1976,41,Not a religious person,Female,Married,Self employed
764070151,THA,1,2,2,2,8,6,6,5,1995,22,Not a religious person,Male,Single,Student
764070152,THA,1,3,2,2,7,6,6,6,1994,23,Not a religious person,Male,Single,Unemployed
764070153,THA,1,2,2,1,8,8,7,6,1982,35,An atheist,Female,Married,Part time
764070154,THA,1,2,2,1,9,8,9,6,1961,56,Not a religious person,Female,Married,Self employed
764070155,THA,1,2,1,1,8,8,5,5,1971,46,Not a religious person,Female,Single,Full time
764070156,THA,1,2,2,1,8,8,7,6,1964,53,Not a religious person,Male,Single,Self employed
764070157,THA,1,2,2,1,9,8,9,6,1961,56,Not a religious person,Female,Widowed,Part time
764070158,THA,1,2,3,1,7,7,7,6,1953,64,Not a religious person,Male,Married,Self employed
764070159,THA,1,2,1,1,7,6,6,6,1970,47,Not a religious person,Male,Widowed,Self employed
764070160,THA,1,2,3,1,7,7,7,6,1985,32,Not a religious person,Male,Married,Part time
764070161,THA,1,2,2,3,8,8,8,7,1957,60,Not a religious person,Male,Widowed,Retired/pensioned
764070162,THA,1,2,2,2,10,5,5,5,1976,41,Not a religious person,Female,Married,Self employed
764070163,THA,1,2,2,1,2,3,3,5,1963,54,Not a religious person,Female,Married,Self employed
764070164,THA,1,2,2,2,8,3,3,7,1966,51,Not a religious person,Female,Married,Full time
764070165,THA,1,2,2,2,9,7,7,5,1955,62,Not a religious person,Female,Divorced,Retired/pensioned
764070166,THA,1,2,2,2,9,8,5,6,1976,41,Not a religious person,Male,Married,Self employed
764070167,THA,1,2,2,2,10,3,4,7,1993,24,Not a religious person,Female,Single,Self employed
764070168,THA,1,2,2,2,8,7,4,6,1961,56,A religious person,Female,Married,Self employed
764070169,THA,1,2,2,2,8,7,6,8,1977,40,Not a religious person,Male,Married,Full time
764070170,THA,1,2,2,2,4,4,4,6,1967,50,Not a religious person,Female,Married,Homemaker
764070171,THA,2,3,2,3,7,10,8,7,1955,62,Not a religious person,Male,Married,Self employed
764070172,THA,2,3,3,1,8,5,3,6,1959,58,Not a religious person,Female,Married,Self employed
764070173,THA,1,2,2,3,8,3,3,5,1960,57,A religious person,Female,Married,Unemployed
764070174,THA,1,2,3,2,4,4,4,7,1980,37,A religious person,Male,Married,Self employed
764070175,THA,1,1,2,2,7,7,7,5,1995,22,Not a religious person,Male,Single,Self employed
764070176,THA,1,2,2,2,5,7,5,5,1953,64,Not a religious person,Male,Married,Self employed
764070177,THA,1,3,2,2,5,6,4,5,1950,67,Not a religious person,Male,Married,Retired/pensioned
764070178,THA,1,2,3,1,7,7,7,6,1964,53,Not a religious person,Male,Married,Self employed
764070179,THA,1,2,2,1,8,8,7,6,1958,59,Not a religious person,Female,Married,Self employed
764070180,THA,1,2,2,1,9,8,9,6,1980,37,Not a religious person,Male,Married,Full time
764070181,THA,1,2,2,2,8,6,6,5,1995,22,An atheist,Male,Single,Student
764070182,THA,1,2,2,2,4,7,5,5,1965,52,Not a religious person,Female,Single,Self employed
764070183,THA,1,2,1,1,7,6,6,6,1981,36,An atheist,Female,Married,Self employed
764070184,THA,1,2,1,1,6,5,1,4,1989,28,Not a religious person,Female,Divorced,Part time
764070185,THA,1,1,2,1,5,8,7,10,1984,33,A religious person,Male,Married,Part time
764070186,THA,1,3,4,1,5,8,2,-1,1972,45,Not a religious person,Male,Married,Self employed
764070187,THA,1,1,1,1,5,5,5,5,1985,32,Not a religious person,Female,Married,Unemployed
764070188,THA,1,1,2,1,10,10,5,10,1981,36,Not a religious person,Female,Married,Self employed
764070189,THA,1,2,1,1,5,8,7,10,1975,42,Not a religious person,Female,Married,Self employed
764070190,THA,1,1,1,1,5,7,7,10,1958,59,,Female,Living together as married,Part time
764070191,THA,1,2,1,1,6,7,5,-1,1976,41,Not a religious person,Male,Married,Self employed
764070192,THA,1,2,4,1,2,1,1,10,1970,47,Not a religious person,Female,Married,Self employed
764070193,THA,1,3,2,1,10,10,1,10,1956,61,A religious person,Male,Married,Self employed
764070194,THA,1,3,2,1,8,9,3,-1,1946,71,Not a religious person,Male,Married,Self employed
764070195,THA,1,2,2,2,5,5,5,10,1957,60,A religious person,Female,Married,Homemaker
764070196,THA,1,1,2,1,7,8,6,10,1973,44,Not a religious person,Male,Married,Part time
764070197,THA,1,2,1,1,5,10,10,10,1957,60,A religious person,Female,Married,Self employed
764070198,THA,1,2,4,3,8,5,5,5,1951,66,Not a religious person,Female,Divorced,Unemployed
764070199,THA,1,4,1,1,8,5,5,-1,1979,38,Not a religious person,Female,Married,Homemaker
764070200,THA,1,1,2,1,3,8,8,-1,1975,42,A religious person,Female,Married,Self employed
764070201,THA,1,4,4,2,9,10,5,10,1964,53,Not a religious person,Female,Married,Homemaker
764070202,THA,1,1,1,1,5,10,10,-1,1968,49,Not a religious person,Female,Divorced,Self employed
764070203,THA,1,2,2,1,8,9,7,-2,1958,59,An atheist,Male,Married,Self employed
764070204,THA,1,2,2,1,7,6,4,-1,1954,63,An atheist,Female,Married,Other
764070205,THA,1,2,2,1,6,7,6,-2,1952,65,Not a religious person,Male,Widowed,Other
764070206,THA,1,1,2,1,5,7,7,-1,1990,27,Not a religious person,Female,Married,Self employed
764070207,THA,1,2,2,1,1,10,5,-1,1964,53,A religious person,Female,Married,Self employed
764070208,THA,1,2,1,1,2,10,5,-1,1994,23,A religious person,Female,Separated,Student
764070209,THA,1,1,2,1,8,9,9,-1,1962,55,An atheist,Male,Married,Self employed
764070210,THA,1,2,1,1,1,10,5,-1,1963,54,A religious person,Male,Married,Part time
764070211,THA,1,2,1,1,1,10,6,-1,1970,47,A religious person,Female,Married,Part time
764070212,THA,1,2,1,1,1,10,5,-1,1957,60,A religious person,Female,Married,Self employed
764070213,THA,1,2,2,1,7,7,9,-1,1986,31,An atheist,Female,Married,Homemaker
764070214,THA,1,2,1,1,1,10,5,-1,1974,43,A religious person,Female,Married,Homemaker
764070215,THA,1,2,1,1,1,10,5,-1,1966,51,A religious person,Male,Married,Part time
764070216,THA,1,2,1,1,1,10,6,-1,1961,56,A religious person,Male,Married,Part time
764070217,THA,1,2,1,1,1,10,5,-1,1957,60,A religious person,Female,Married,Part time
764070218,THA,1,2,1,1,1,10,5,-1,1982,35,A religious person,Male,Married,Part time
764070219,THA,1,1,1,1,10,9,6,-2,1975,42,Not a religious person,Male,Living together as married,Part time
764070220,THA,1,2,1,1,1,10,10,-1,1971,46,A religious person,Male,Married,Part time
764070221,THA,1,2,4,1,7,8,8,10,1965,52,Not a religious person,Male,Married,Self employed
764070222,THA,1,2,3,1,8,8,8,10,1953,64,Not a religious person,Female,Married,Retired/pensioned
764070223,THA,1,1,4,1,5,10,9,10,1984,33,Not a religious person,Male,Separated,Self employed
764070224,THA,2,2,3,1,3,8,5,10,1961,56,Not a religious person,Female,Widowed,Retired/pensioned
764070225,THA,1,2,3,1,10,10,10,9,1953,64,Not a religious person,Female,Married,Self employed
764070226,THA,1,3,4,1,5,5,5,6,1975,42,Not a religious person,Female,Widowed,Self employed
764070227,THA,1,2,2,1,8,8,7,9,1973,44,Not a religious person,Male,Married,Part time
764070228,THA,1,2,3,2,8,5,2,6,1964,53,Not a religious person,Male,Living together as married,Full time
764070229,THA,1,2,-1,1,5,5,5,10,1971,46,Not a religious person,Male,Married,Self employed
764070230,THA,1,3,1,1,5,10,5,10,1982,35,A religious person,Male,Married,Self employed
764070231,THA,2,3,3,2,7,6,5,8,1982,35,Not a religious person,Male,Single,Part time
764070232,THA,1,2,2,1,10,9,9,6,1976,41,Not a religious person,Female,Married,Part time
764070233,THA,1,2,1,1,8,6,3,6,1975,42,Not a religious person,Male,Married,Self employed
764070234,THA,1,2,3,1,7,8,7,5,1984,33,Not a religious person,Male,Married,Self employed
764070235,THA,1,2,2,1,7,7,4,10,1984,33,A religious person,Male,Married,Full time
764070236,THA,1,2,2,1,5,10,8,10,1962,55,Not a religious person,Female,Married,Self employed
764070237,THA,1,3,3,1,6,5,5,8,1984,33,Not a religious person,Female,Married,Self employed
764070238,THA,1,2,1,1,10,7,6,5,1980,37,Not a religious person,Female,Married,Part time
764070239,THA,2,3,2,1,5,7,5,5,1963,54,Not a religious person,Male,Married,Part time
764070240,THA,1,2,2,1,8,9,8,10,1954,63,Not a religious person,Male,Married,Self employed
764070241,THA,1,1,1,1,9,9,2,10,1977,40,A religious person,Female,Married,Self employed
764070242,THA,1,2,2,2,7,8,7,10,1950,67,A religious person,Male,Living together as married,Part time
764070243,THA,1,2,3,1,8,8,5,10,1978,39,Not a religious person,Female,Divorced,Self employed
764070244,THA,1,1,1,1,5,5,5,5,1977,40,Not a religious person,Male,Single,Unemployed
764070245,THA,1,1,1,1,5,5,5,-1,1964,53,Not a religious person,Female,Divorced,Unemployed
764070246,THA,1,1,1,1,10,10,5,1,1978,39,Not a religious person,Female,Married,Self employed
764070247,THA,2,3,2,1,8,9,8,-1,1986,31,Not a religious person,Male,Married,Self employed
764070248,THA,1,1,3,1,5,7,6,-1,1978,39,Not a religious person,Male,Single,Self employed
764070249,THA,1,1,2,1,10,10,5,10,1998,19,A religious person,Female,Single,Self employed
764070250,THA,1,2,1,1,6,6,6,9,1973,44,Not a religious person,Female,Married,Homemaker
764070251,THA,1,2,2,1,10,10,5,5,1961,56,Not a religious person,Female,Divorced,Self employed
764070252,THA,1,2,1,1,9,9,9,-1,1978,39,Not a religious person,Female,Married,Homemaker
764070253,THA,1,1,1,1,4,4,5,5,1968,49,Not a religious person,Male,Divorced,Part time
764070254,THA,1,1,1,1,5,5,5,-1,1983,34,Not a religious person,Male,Married,Full time
764070255,THA,1,3,3,1,6,6,6,5,1974,43,Not a religious person,Male,Married,Self employed
764070256,THA,1,2,2,1,10,5,5,1,1984,33,A religious person,Female,Married,Self employed
764070257,THA,1,2,3,1,5,5,5,-2,1958,59,A religious person,Male,Married,Full time
764070258,THA,1,3,2,1,5,5,5,-1,1959,58,A religious person,Female,Single,Self employed
764070259,THA,1,1,1,1,4,4,6,-1,1995,22,Not a religious person,Male,Single,Unemployed
764070260,THA,1,2,2,1,5,5,2,-1,1968,49,A religious person,Female,Married,Full time
764070261,THA,1,2,2,2,6,5,7,8,1946,71,Not a religious person,Male,Married,Self employed
764070262,THA,1,2,2,1,5,5,5,5,1970,47,A religious person,Male,Married,Self employed
764070263,THA,1,2,2,2,6,7,6,8,1959,58,A religious person,Female,Single,Self employed
764070264,THA,1,2,3,2,10,5,5,5,1963,54,An atheist,Female,Married,Self employed
764070265,THA,1,1,2,2,6,5,5,3,1961,56,Not a religious person,Female,Married,Self employed
764070266,THA,1,2,2,2,6,7,7,7,1977,40,Not a religious person,Male,Single,Unemployed
764070267,THA,1,2,2,2,7,7,7,7,1985,32,A religious person,Male,Single,Full time
764070268,THA,1,-1,3,1,5,5,5,5,1963,54,A religious person,Female,Married,Self employed
764070269,THA,1,2,3,3,7,10,5,5,1983,34,Not a religious person,Female,Married,Full time
764070270,THA,1,2,4,1,5,8,7,5,1966,51,A religious person,Female,Married,Self employed
764070271,THA,1,1,2,1,7,9,6,5,1959,58,A religious person,Male,Married,Self employed
764070272,THA,2,3,3,3,5,5,6,-1,1949,68,Not a religious person,Male,Married,Unemployed
764070273,THA,1,1,2,,3,10,9,-1,1989,28,A religious person,Female,Married,Self employed
764070274,THA,1,1,1,1,6,5,6,6,1964,53,Not a religious person,Male,Married,Self employed
